brand,brand_short,product,product_short,R,G,B,shade_name,URL,hex_values
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,172,140,107,MW9-Medium Warm 9,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MW9%20-%20Medium%20Warm%209,#ac8c6b
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,198,161,131,MN5-Medium Neutral 5,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MN5%20-%20Medium%20Neutral%205,#c6a183
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,188,152,113,MN6-Medium Neutral 6,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MN6%20-%20Medium%20Neutral%206,#bc9871
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,196,160,126,MN7-Medium Neutral 7,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MN7%20-%20Medium%20Neutral%207,#c4a07e
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,210,170,140,MC1-Medium Cool 1,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MC1%20-%20Medium%20Cool%201,#d2aa8c
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,182,148,117,MC2-Medium Cool 2,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MC2%20-%20Medium%20Cool%202,#b69475
YvesSaintLaurent,ysl,ALL HOURS FOUNDATION,ahf,179,138,105,MC6-Medium Cool 6,https://www.yslbeautyus.com/makeup/face/foundation-tinted-moisturizer/all-hours-foundation/WW-50960YSL.html?dwvar_WW-50960YSL_color=MC5%20-%20Medium%20Cool%206,#b38a69
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,255,230,208,Swan,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Swan,#ffe6d0
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,255,225,192,Snow,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Snow,#ffe1c0
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,254,221,190,Ivory,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Ivory,#feddbe
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,250,216,185,Almond,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Almond,#fad8b9
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,253,212,189,Seashell,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Seashell,#fdd4bd
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,254,220,194,Pearl ,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Pearl,#fedcc2
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,250,213,185,Porcelain,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Porcelain,#fad5b9
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,247,203,161,Vanilla,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Vanilla,#f7cba1
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,249,200,163,Nude,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Nude,#f9c8a3
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,252,201,164,Warm Nude,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Warm_Nude,#fcc9a4
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,237,189,142,Golden Beige ,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Golden_Beige,#edbd8e
Too Faced,tf,Born This Way Undetectable Medium-To-Full Coverage Foundation,bumcf,234,187,144,Light  Beige,https://www.toofaced.com/product/23475/132718/face-makeup/foundation/born-this-way-undetectable-medium-to-full-coverage-foundation#/shade/Light_Beige,#eabb90
